Product ID,Product Name,Category,Sub-Category,Stock_Actual,Stock_Minimo,Stock_Maximo,Costo_Unitario,Demanda_Diaria_Prom,Lead_Time_Proveedor,Valor_Inventario,Unidad,Valor_Acumulado,Pct_Acumulado,Clase_ABC,Stock_Seguridad,Punto_Reorden,Alerta,Unidades_Vendidas,Ingresos_Total,Num_Ordenes,Rotacion,Origen
FUR-FU-10003489,Contemporary Borderless Frame,Furniture,Furnishings,62,5,50,349.02,0.01,19,21639.24,pza,35468410.41000002,0.8020275503510135,B,0.0,0.0,OK,14,36.162,2,0.23,Real
TEC-AC-10001956,Microsoft Arc Touch Mouse,Technology,Accessories,28,10,100,766.9,0.0,11,21473.2,pza,35489883.61000002,0.8025131119478012,B,0.0,0.0,OK,6,359.70000000000005,2,0.21,Real
FUR-BO-10004690,O'Sullivan Cherrywood Estates Traditional Barrister Bookcase,Furniture,Bookcases,142,5,50,150.9,0.01,17,21427.8,pza,35511311.41000002,0.8029976469394952,B,0.0,0.0,OK,11,1072.344,2,0.08,Real
TEC-AC-10004114,KeyTronicÂ 6101 Series -Â KeyboardÂ - Black,Technology,Accessories,207,10,100,103.5,0.0,5,21424.5,pza,35532735.91000002,0.8034821073101142,B,0.0,0.0,OK,5,360.712,2,0.02,Real
TEC-PH-10004006,Panasonic KX - TS880B Telephone,Technology,Phones,34,10,100,618.61,0.01,7,21032.74,pza,35553768.65000002,0.803957709028499,B,0.0,0.0,OK,10,247.32,2,0.29,Real
TEC-MA-10000423,Texas Instruments TI-34 Scientific Calculator,Technology,Machines,30,10,100,700.84,0.01,13,21025.2,pza,35574793.850000024,0.8044331402490333,B,0.0,0.0,OK,16,204.507,3,0.53,Real
TEC-AC-10003832,ImationÂ 16GB Mini TravelDrive USB 2.0Â Flash Drive,Technology,Accessories,238,10,100,88.29,0.07,10,21013.02,pza,35595806.87000003,0.8049082960499634,B,0.0,1.0,OK,83,11203.756,18,0.35,Real
TEC-AC-10001606,Logitech Wireless Performance Mouse MX for PC and Mac,Technology,Accessories,200,10,100,104.92,0.03,6,20984.0,pza,35616790.87000003,0.8053827956376817,B,0.0,0.0,OK,41,1799.82,7,0.2,Real
TEC-AC-10004855,V7 USB Numeric Keypad,Technology,Accessories,134,10,100,155.92,0.02,16,20893.28,pza,35637684.15000003,0.8058552438242086,B,0.0,0.0,OK,23,461.868,4,0.17,Real
TEC-PH-10000347,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,Technology,Phones,193,10,100,108.08,0.02,13,20859.44,pza,35658543.590000026,0.8063269268055292,B,0.0,0.0,OK,20,65.34,6,0.1,Real
TEC-AC-10000927,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand,Technology,Accessories,146,10,100,142.71,0.01,6,20835.66,pza,35679379.25000002,0.8067980720628602,B,0.0,0.0,OK,18,491.836,4,0.12,Real
FUR-FU-10004712,"Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black",Furniture,Furnishings,45,5,50,461.55,0.01,11,20769.75,pza,35700149.00000002,0.8072677269338101,B,0.0,0.0,OK,14,84.84,2,0.31,Real
FUR-BO-10003441,"Bush Westfield Collection Bookcases, Fully Assembled",Furniture,Bookcases,123,5,50,167.49,0.03,17,20601.27,pza,35720750.270000026,0.8077335720596904,B,0.0,1.0,OK,31,1473.2982000000002,6,0.25,Real
FUR-CH-10002317,Global Enterprise Series Seating Low-Back Swivel/Tilt Chairs,Furniture,Chairs,59,5,50,348.53,0.0,7,20563.27,pza,35741313.54000003,0.808198557912585,B,0.0,0.0,OK,1,207.184,1,0.02,Real
TEC-PH-10002262,LG Electronics Tone+ HBS-730 Bluetooth Headset,Technology,Phones,48,10,100,427.84,0.01,5,20536.32,pza,35761849.86000003,0.808662934360033,B,0.0,0.0,OK,15,499.88399999999996,2,0.31,Real
FUR-FU-10004188,Luxo Professional Combination Clamp-On Lamps,Furniture,Furnishings,36,5,50,562.39,0.01,20,20246.04,pza,35782095.90000003,0.8091207468663677,B,0.0,0.0,OK,12,818.4,4,0.33,Real
TEC-AC-10002857,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 1/Pack",Technology,Accessories,157,10,100,128.73,0.01,15,20210.61,pza,35802306.51000003,0.8095777582137054,B,0.0,0.0,OK,16,83.44,3,0.1,Real
FUR-TA-10003569,Bretford CR8500 Series Meeting Room Furniture,Furniture,Tables,245,5,50,82.23,0.03,18,20146.35,pza,35822452.86000003,0.8100333164851993,B,0.0,1.0,OK,33,6776.562000000001,6,0.13,Real
FUR-CH-10002774,"Global Deluxe Stacking Chair, Gray",Furniture,Chairs,45,5,50,445.64,0.02,17,20053.8,pza,35842506.660000026,0.8104867819747238,B,0.0,0.0,OK,29,764.7,7,0.64,Real
TEC-PH-10001615,AT&T CL82213,Technology,Phones,121,10,100,164.79,0.01,16,19939.59,pza,35862446.25000003,0.8109376648966773,B,0.0,0.0,OK,12,481.234,5,0.1,Real
TEC-PH-10000912,Anker 24W Portable Micro USB Car Charger,Technology,Phones,74,10,100,267.46,0.01,18,19792.04,pza,35882238.29000003,0.8113852113520768,B,0.0,0.0,OK,13,61.544,2,0.18,Real
OFF-PA-10001609,Tops Wirebound Message Log Books,Office Supplies,Paper,249,30,300,79.14,0.02,15,19705.86,pza,35901944.15000003,0.8118308090667943,B,0.0,0.0,OK,25,73.696,6,0.1,Real
TEC-AC-10000199,Kingston Digital DataTraveler 8GB USB 2.0,Technology,Accessories,42,10,100,467.29,0.01,10,19626.18,pza,35921570.33000003,0.8122746050217353,B,0.0,0.0,OK,17,44.03,3,0.4,Real
FUR-FU-10004952,"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx",Furniture,Furnishings,231,5,50,84.69,0.02,12,19563.39,pza,35941133.72000003,0.8127169811411297,B,0.0,0.0,OK,27,514.556,4,0.12,Real
FUR-FU-10002030,"Executive Impressions 14"" Contract Wall Clock with Quartz Movement",Furniture,Furnishings,146,5,50,133.38,0.01,16,19473.48,pza,35960607.200000025,0.8131573241754148,B,0.0,0.0,OK,13,97.812,2,0.09,Real
FUR-CH-10003061,"Global Leather Task Chair, Black",Furniture,Chairs,193,5,50,100.82,0.04,9,19458.26,pza,35980065.46000002,0.8135973230482565,B,0.0,0.0,OK,46,1448.839,8,0.24,Real
TEC-AC-10003911,NETGEAR AC1750 Dual Band GigabitÂ Smart WiFi Router,Technology,Accessories,105,10,100,184.45,0.01,13,19367.25,pza,35999432.71000002,0.8140352639622975,B,0.0,0.0,OK,12,2623.8360000000002,5,0.11,Real
FUR-FU-10003142,"Master Big Foot Doorstop, Beige",Furniture,Furnishings,91,5,50,212.6,0.03,19,19346.6,pza,36018779.310000025,0.8144727379293081,B,0.0,1.0,OK,36,152.064,6,0.4,Real
TEC-AC-10004571,Logitech G700s Rechargeable Gaming Mouse,Technology,Accessories,217,10,100,88.97,0.04,15,19306.49,pza,36038085.80000003,0.8149093049110697,B,0.0,1.0,OK,45,2339.766,9,0.21,Real
FUR-FU-10000448,Tenex Chairmats For Use With Carpeted Floors,Furniture,Furnishings,64,5,50,298.22,0.01,13,19086.08,pza,36057171.880000025,0.8153408878833894,B,0.0,0.0,OK,16,175.78,4,0.25,Real
OFF-AP-10003884,"Fellowes Smart Surge Ten-Outlet Protector, Platinum",Office Supplies,Appliances,241,30,300,79.12,0.01,4,19067.92,pza,36076239.80000003,0.8157720602136718,B,0.0,0.0,OK,8,180.66,1,0.03,Real
OFF-PA-10003270,Xerox 1954,Office Supplies,Paper,238,30,300,79.99,0.02,12,19037.62,pza,36095277.420000024,0.8162025473868101,B,0.0,0.0,OK,23,84.48,4,0.1,Real
TEC-AC-10000487,SanDisk Cruzer 4 GB USB Flash Drive,Technology,Accessories,89,10,100,212.66,0.01,9,18926.74,pza,36114204.160000026,0.816630527291826,B,0.0,0.0,OK,16,25.96,2,0.18,Real
OFF-PA-10004243,Xerox 1939,Office Supplies,Paper,246,30,300,76.6,0.02,18,18843.6,pza,36133047.76000003,0.8170566271979985,B,0.0,0.0,OK,29,417.34,5,0.12,Real
TEC-AC-10004127,SanDisk Cruzer 8 GB USB Flash Drive,Technology,Accessories,53,10,100,355.47,0.0,14,18839.91,pza,36151887.670000024,0.8174826436642417,B,0.0,0.0,OK,5,27.168,1,0.09,Real
TEC-AC-10002647,"LogitechÂ Wireless Boombox Speaker - portable - wireless, wired",Technology,Accessories,40,10,100,470.85,0.01,11,18834.0,pza,36170721.670000024,0.8179085264909233,B,0.0,0.0,OK,10,383.04,2,0.25,Real
OFF-AR-10002067,Newell 334,Office Supplies,Art,247,30,300,76.08,0.02,14,18791.76,pza,36189513.43000002,0.8183334541678438,B,0.0,0.0,OK,28,531.712,6,0.11,Real
OFF-AR-10000657,"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box",Office Supplies,Art,244,30,300,76.98,0.02,20,18783.12,pza,36208296.55000002,0.8187581864732222,B,0.0,0.0,OK,22,45.15,5,0.09,Real
FUR-BO-10001337,O'Sullivan Living Dimensions 2-Shelf Bookcases,Furniture,Bookcases,148,5,50,125.91,0.04,16,18634.68,pza,36226931.23000002,0.8191795621869689,B,0.0,1.0,OK,54,2970.059,10,0.36,Real
FUR-FU-10001057,Tensor Track Tree Floor Lamp,Furniture,Furnishings,42,5,50,441.87,0.01,10,18558.54,pza,36245489.77000002,0.8195992161890014,B,0.0,0.0,OK,11,299.85,4,0.26,Real
FUR-FU-10003247,36X48 HARDFLOOR CHAIRMAT,Furniture,Furnishings,128,5,50,144.92,0.02,19,18549.76,pza,36264039.530000016,0.8200186716537494,B,0.0,0.0,OK,28,369.24800000000005,6,0.22,Real
TEC-AC-10001090,Micro Innovations Wireless Classic Keyboard with Mouse,Technology,Accessories,113,10,100,163.26,0.01,16,18448.38,pza,36282487.91000002,0.8204358346686212,B,0.0,0.0,OK,8,107.964,2,0.07,Real
OFF-AR-10004930,Turquoise Lead Holder with Pocket Clip,Office Supplies,Art,235,30,300,78.4,0.01,4,18424.0,pza,36300911.91000002,0.8208524463920353,B,0.0,0.0,OK,13,37.52,3,0.06,Real
OFF-FA-10004395,Plymouth Boxed Rubber Bands by Plymouth,Office Supplies,Fasteners,236,30,300,77.77,0.01,20,18353.72,pza,36319265.63000002,0.8212674689126745,B,0.0,0.0,OK,17,77.244,5,0.07,Real
FUR-BO-10003894,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",Furniture,Bookcases,53,5,50,345.86,0.01,4,18330.58,pza,36337596.210000016,0.8216819681812904,B,0.0,0.0,OK,17,802.074,3,0.32,Real
OFF-EN-10003072,Peel & Seel Envelopes,Office Supplies,Envelopes,235,30,300,77.79,0.01,18,18280.65,pza,36355876.860000014,0.8220953384104278,B,0.0,0.0,OK,11,62.856,4,0.05,Real
TEC-PH-10004830,Pyle PRT45 Retro HomeÂ Telephone,Technology,Phones,146,10,100,124.98,0.0,11,18247.08,pza,36374123.94000001,0.8225079495397197,B,0.0,0.0,OK,2,201.568,1,0.01,Real
FUR-FU-10004864,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",Furniture,Furnishings,147,5,50,123.95,0.04,16,18220.65,pza,36392344.59000001,0.8229199630220375,B,0.0,1.0,OK,55,1774.462,12,0.37,Real
FUR-TA-10004175,"Hon 30"" x 60"" Table with Locking Drawer",Furniture,Tables,33,5,50,551.78,0.01,8,18208.74,pza,36410553.33000001,0.8233317071901117,B,0.0,0.0,OK,8,1296.028,3,0.24,Real
FUR-FU-10004270,"Eldon Image Series Desk Accessories, Burgundy",Furniture,Furnishings,224,5,50,80.39,0.06,5,18007.36,pza,36428560.69000001,0.8237388976636103,B,0.0,0.0,OK,68,426.56,16,0.3,Real
OFF-PA-10000483,Xerox 19,Office Supplies,Paper,240,30,300,75.03,0.02,13,18007.2,pza,36446567.890000015,0.8241460845191174,B,0.0,0.0,OK,25,415.132,4,0.1,Real
FUR-CH-10002602,DMI Arturo Collection Mission-style Design Wood Chair,Furniture,Chairs,210,5,50,85.26,0.05,8,17904.6,pza,36464472.49000002,0.824550951337563,B,0.0,0.0,OK,64,4619.987999999999,11,0.3,Real
TEC-MA-10003066,Wasp CCD Handheld Bar Code Reader,Technology,Machines,23,10,100,776.09,0.01,12,17850.07,pza,36482322.56000002,0.8249545850992738,B,0.0,0.0,OK,7,336.51,1,0.3,Real
TEC-PH-10004924,"SKILCRAFT Telephone Shoulder Rest, 2"" x 6.5"" x 2.5"", Black",Technology,Phones,23,10,100,773.24,0.02,13,17784.52,pza,36500107.08000002,0.8253567366150844,B,0.0,0.0,OK,22,56.164,3,0.96,Real
OFF-AR-10004441,BIC Brite Liner Highlighters,Office Supplies,Art,231,30,300,76.64,0.02,10,17703.84,pza,36517810.920000024,0.8257570637586714,B,0.0,0.0,OK,25,86.112,7,0.11,Real
FUR-FU-10003347,Coloredge Poster Frame,Furniture,Furnishings,53,5,50,333.1,0.02,6,17654.3,pza,36535465.22000002,0.8261562706816342,B,0.0,0.0,OK,28,298.2,6,0.53,Real
TEC-PH-10002584,Samsung Galaxy S4,Technology,Phones,50,10,100,352.7,0.01,16,17635.0,pza,36553100.22000002,0.8265550411843702,B,0.0,0.0,OK,17,6134.701999999999,5,0.34,Real
TEC-AC-10000736,Logitech G600 MMO Gaming Mouse,Technology,Accessories,53,10,100,332.67,0.02,11,17631.51,pza,36570731.73000002,0.8269537327696661,B,0.0,0.0,OK,24,1375.828,6,0.45,Real
FUR-FU-10002597,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",Furniture,Furnishings,36,5,50,489.7,0.02,7,17629.2,pza,36588360.93000002,0.8273523721202095,B,0.0,0.0,OK,26,136.344,7,0.72,Real
FUR-BO-10004409,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",Furniture,Bookcases,34,5,50,517.51,0.02,6,17595.34,pza,36605956.270000026,0.8277502458132977,B,0.0,0.0,OK,26,858.858,6,0.76,Real
TEC-AC-10003614,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",Technology,Accessories,181,10,100,96.24,0.02,20,17419.44,pza,36623375.71000002,0.8281441419769596,B,0.0,0.0,OK,26,150.67000000000002,5,0.14,Real
OFF-ST-10004950,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",Office Supplies,Storage,245,30,300,70.91,0.04,15,17372.95,pza,36640748.660000026,0.8285369868879608,B,0.0,1.0,OK,51,652.624,11,0.21,Real
OFF-PA-10003172,Xerox 1996,Office Supplies,Paper,221,30,300,78.32,0.03,10,17308.72,pza,36658057.380000025,0.8289283794014917,B,0.0,0.0,OK,37,176.256,8,0.17,Real
TEC-AC-10001908,Logitech Wireless Headset h800,Technology,Accessories,211,10,100,81.92,0.04,5,17285.12,pza,36675342.50000002,0.8293192382612733,B,0.0,0.0,OK,48,2799.72,6,0.23,Real
FUR-CH-10004853,"Global Manager's Adjustable Task Chair, Storm",Furniture,Chairs,56,5,50,308.66,0.02,7,17284.96,pza,36692627.46000002,0.8297100935030636,B,0.0,0.0,OK,21,2959.208,6,0.38,Real
OFF-LA-10003663,Avery 498,Office Supplies,Labels,240,30,300,71.74,0.02,14,17217.6,pza,36709845.060000025,0.8300994255704244,B,0.0,0.0,OK,21,35.258,3,0.09,Real
FUR-TA-10001095,Chromcraft Round Conference Tables,Furniture,Tables,124,5,50,138.42,0.06,20,17164.08,pza,36727009.14000002,0.8304875474196219,B,1.0,2.0,OK,77,8209.059,13,0.62,Real
FUR-FU-10003664,"Electrix Architect's Clamp-On Swing Arm Lamp, Black",Furniture,Furnishings,162,5,50,105.93,0.01,15,17160.66,pza,36744169.80000002,0.8308755919342506,B,0.0,0.0,OK,17,2863.8,4,0.1,Real
OFF-LA-10000121,Avery 48,Office Supplies,Labels,227,30,300,75.14,0.02,15,17056.78,pza,36761226.58000002,0.8312612874678859,B,0.0,0.0,OK,20,90.72,3,0.09,Real
OFF-PA-10002250,Things To Do Today Pad,Office Supplies,Paper,227,30,300,75.08,0.03,10,17043.16,pza,36778269.74000002,0.8316466750199929,B,0.0,0.0,OK,38,138.532,7,0.17,Real
OFF-BI-10000320,GBC Plastic Binding Combs,Office Supplies,Binders,230,30,300,73.74,0.05,15,16960.2,pza,36795229.94000002,0.8320301866434975,B,0.0,1.0,OK,62,172.692,10,0.27,Real
OFF-BI-10003460,Acco 3-Hole Punch,Office Supplies,Binders,239,30,300,70.36,0.03,5,16816.04,pza,36812045.98000002,0.8324104384566433,B,0.0,0.0,OK,34,137.53199999999998,9,0.14,Real
OFF-AP-10001058,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,Office Supplies,Appliances,221,30,300,75.74,0.02,8,16738.54,pza,36828784.52000002,0.8327889378051472,B,0.0,0.0,OK,25,4476.96,4,0.11,Real
TEC-PH-10003988,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",Technology,Phones,28,10,100,596.04,0.03,8,16689.12,pza,36845473.640000015,0.8331663196465205,B,0.0,0.0,OK,41,261.6,8,1.46,Real
FUR-BO-10003433,Sauder Cornerstone Collection Library,Furniture,Bookcases,37,5,50,450.7,0.01,8,16675.9,pza,36862149.540000014,0.8335434025513447,B,0.0,0.0,OK,11,322.192,3,0.3,Real
TEC-AC-10003590,"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",Technology,Accessories,119,10,100,140.11,0.03,15,16673.09,pza,36878822.63000002,0.8339204219151929,B,0.0,0.0,OK,34,626.538,5,0.29,Real
OFF-LA-10000973,Avery 502,Office Supplies,Labels,248,30,300,67.21,0.01,11,16668.08,pza,36895490.710000016,0.8342973279906816,B,0.0,0.0,OK,14,17.64,3,0.06,Real
OFF-PA-10001977,Xerox 194,Office Supplies,Paper,248,30,300,67.15,0.01,14,16653.2,pza,36912143.91000002,0.834673897592959,B,0.0,0.0,OK,14,443.84000000000003,4,0.06,Real
OFF-PA-10002421,Embossed Ink Jet Note Cards,Office Supplies,Paper,234,30,300,71.14,0.02,18,16646.76,pza,36928790.67000002,0.8350503215710777,B,0.0,0.0,OK,24,284.382,4,0.1,Real
OFF-PA-10001260,"TOPS Money Receipt Book, Consecutively Numbered in Red,",Office Supplies,Paper,223,30,300,74.52,0.0,16,16617.96,pza,36945408.63000002,0.8354260943107231,B,0.0,0.0,OK,5,88.11,2,0.02,Real
TEC-AC-10002600,Belkin QODE FastFit Bluetooth Keyboard,Technology,Accessories,36,10,100,460.41,0.01,3,16574.76,pza,36961983.390000015,0.8358008901926582,B,0.0,0.0,OK,10,495.6,2,0.28,Real
FUR-FU-10002445,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",Furniture,Furnishings,32,5,50,517.86,0.03,9,16571.52,pza,36978554.91000002,0.8361756128102653,B,0.0,0.0,OK,39,216.144,8,1.22,Real
OFF-BI-10001460,Plastic Binding Combs,Office Supplies,Binders,208,30,300,79.64,0.02,4,16565.12,pza,36995120.030000016,0.8365501907082113,B,0.0,0.0,OK,20,269.67,5,0.1,Real
OFF-PA-10002105,Xerox 223,Office Supplies,Paper,248,30,300,66.7,0.0,12,16541.6,pza,37011661.63000002,0.8369242367614044,B,0.0,0.0,OK,4,58.32,3,0.02,Real
OFF-BI-10001308,GBC Standard Plastic Binding Systems' Combs,Office Supplies,Binders,209,30,300,79.01,0.03,9,16513.09,pza,37028174.72000002,0.8372976381337335,B,0.0,0.0,OK,42,108.644,8,0.2,Real
TEC-PH-10001944,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,Technology,Phones,77,10,100,212.7,0.02,9,16377.9,pza,37044552.62000002,0.8376679825293535,B,0.0,0.0,OK,24,2481.15,6,0.31,Real
OFF-EN-10004206,Multimedia Mailers,Office Supplies,Envelopes,222,30,300,73.66,0.0,17,16352.52,pza,37060905.14000002,0.8380377530210689,B,0.0,0.0,OK,5,325.86,1,0.02,Real
OFF-AR-10001221,"Dixon Ticonderoga Erasable Colored Pencil Set, 12-Color",Office Supplies,Art,242,30,300,67.48,0.01,10,16330.16,pza,37077235.30000002,0.8384070178984693,B,0.0,0.0,OK,9,75.348,2,0.04,Real
TEC-PH-10000369,HTC One Mini,Technology,Phones,41,10,100,395.56,0.02,17,16217.96,pza,37093453.26000002,0.8387737456593172,B,0.0,0.0,OK,24,2041.038,4,0.59,Real
OFF-AR-10004582,BIC Brite Liner Grip Highlighters,Office Supplies,Art,213,30,300,75.86,0.03,4,16158.18,pza,37109611.44000002,0.8391391216480837,B,0.0,0.0,OK,36,24.272,5,0.17,Real
OFF-AR-10004707,Staples in misc. colors,Office Supplies,Art,235,30,300,68.45,0.01,17,16085.75,pza,37125697.19000002,0.8395028598173144,B,0.0,0.0,OK,13,9.92,2,0.06,Real
OFF-SU-10001664,Acme Office Executive Series Stainless Steel Trimmers,Office Supplies,Supplies,205,30,300,78.12,0.03,7,16014.6,pza,37141711.79000002,0.8398649891109417,B,0.0,0.0,OK,32,159.402,7,0.16,Real
OFF-SU-10002573,"Acme 10"" Easy Grip Assistive Scissors",Office Supplies,Supplies,230,30,300,69.37,0.04,10,15955.1,pza,37157666.89000002,0.8402257729639727,B,0.0,0.0,OK,49,448.76800000000003,8,0.21,Real
TEC-PH-10000149,Cisco SPA525G2 IP Phone - Wireless,Technology,Phones,52,10,100,306.66,0.02,4,15946.32,pza,37173613.21000002,0.8405863582797191,B,0.0,0.0,OK,24,426.93,5,0.46,Real
TEC-MA-10001127,"HP Designjet T520 Inkjet Large Format Printer - 24"" Color",Technology,Machines,161,10,100,98.93,0.01,12,15927.73,pza,37189540.94000002,0.8409465232300758,B,0.0,0.0,OK,18,18374.895,3,0.11,Real
FUR-FU-10002268,Ultra Door Push Plate,Furniture,Furnishings,91,5,50,175.01,0.03,18,15925.91,pza,37205466.85000002,0.8413066470257791,B,0.0,1.0,OK,40,149.264,7,0.44,Real
FUR-FU-10001706,Longer-Life Soft White Bulbs,Furniture,Furnishings,52,5,50,304.6,0.04,13,15839.2,pza,37221306.05000002,0.8416648100962035,B,0.0,1.0,OK,50,106.568,9,0.96,Real
OFF-BI-10002867,GBC Recycled Regency Composition Covers,Office Supplies,Binders,245,30,300,64.58,0.02,16,15822.1,pza,37237128.15000002,0.8420225864937844,B,0.0,0.0,OK,24,1171.688,5,0.1,Real
OFF-BI-10003655,Durable Pressboard Binders,Office Supplies,Binders,235,30,300,67.3,0.01,3,15815.5,pza,37252943.65000002,0.8423802136492151,B,0.0,0.0,OK,7,37.239999999999995,2,0.03,Real
OFF-PA-10004665,Advantus Motivational Note Cards,Office Supplies,Paper,207,30,300,76.34,0.02,14,15802.38,pza,37268746.03000002,0.8427375441293413,B,0.0,0.0,OK,23,227.94,5,0.11,Real
FUR-FU-10000521,"Seth Thomas 14"" Putty-Colored Wall Clock",Furniture,Furnishings,29,5,50,542.52,0.02,12,15733.08,pza,37284479.11000002,0.8430933075668907,B,0.0,0.0,OK,20,357.948,4,0.69,Real
TEC-PH-10004120,AT&T 1080 Phone,Technology,Phones,137,10,100,114.53,0.02,14,15690.61,pza,37300169.72000002,0.8434481106538163,B,0.0,0.0,OK,19,1589.084,3,0.14,Real
FUR-CH-10001802,Hon Every-Day Chair Series Swivel Task Chairs,Furniture,Chairs,136,5,50,115.0,0.01,18,15640.0,pza,37315809.72000002,0.8438017693247996,B,0.0,0.0,OK,12,967.84,3,0.09,Real
OFF-AR-10003732,Newell 333,Office Supplies,Art,211,30,300,73.94,0.04,7,15601.34,pza,37331411.060000025,0.8441545537985822,B,0.0,0.0,OK,54,86.73599999999999,11,0.26,Real
FUR-FU-10000755,Eldon Expressions Mahogany Wood Desk Collection,Furniture,Furnishings,89,5,50,175.11,0.01,6,15584.79,pza,37346995.850000024,0.8445069640363668,B,0.0,0.0,OK,12,93.6,2,0.13,Real
TEC-PH-10004875,PNY Rapid USB Car Charger - Black,Technology,Phones,22,10,100,706.72,0.0,3,15547.84,pza,37362543.69000003,0.8448585387442352,B,0.0,0.0,OK,6,9.588,1,0.27,Real
OFF-ST-10004804,"Belkin 19"" Vented Equipment Shelf, Black",Office Supplies,Storage,239,30,300,64.82,0.04,19,15491.98,pza,37378035.670000024,0.8452088503208145,B,0.0,1.0,OK,48,1400.256,10,0.2,Real
OFF-AR-10002135,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,Office Supplies,Art,229,30,300,67.37,0.02,9,15427.73,pza,37393463.40000002,0.8455577090476742,B,0.0,0.0,OK,26,1166.44,5,0.11,Real
OFF-AR-10003183,Avery Fluorescent Highlighter Four-Color Set,Office Supplies,Art,235,30,300,65.43,0.02,11,15376.05,pza,37408839.45000002,0.8459053991632735,B,0.0,0.0,OK,24,65.464,8,0.1,Real
OFF-BI-10002931,"Avery Trapezoid Extra Heavy Duty 4"" Binders",Office Supplies,Binders,207,30,300,74.26,0.01,4,15371.82,pza,37424211.27000002,0.8462529936282219,B,0.0,0.0,OK,18,314.54999999999995,4,0.09,Real
OFF-AR-10003056,Newell 341,Office Supplies,Art,212,30,300,72.48,0.04,20,15365.76,pza,37439577.030000016,0.8466004510617415,B,0.0,1.0,OK,45,96.72800000000001,7,0.21,Real
FUR-CH-10000988,Hon Olson Stacker Stools,Furniture,Chairs,42,5,50,364.8,0.03,16,15321.6,pza,37454898.63000002,0.8469469099296021,B,0.0,0.0,OK,43,5294.456,10,1.02,Real
OFF-LA-10004008,Avery 507,Office Supplies,Labels,249,30,300,61.5,0.0,20,15313.5,pza,37470212.13000002,0.8472931856366418,B,0.0,0.0,OK,4,24.192,2,0.02,Real
FUR-TA-10002622,"Bush Andora Conference Table, Maple/Graphite Gray Finish",Furniture,Tables,63,5,50,242.52,0.01,8,15278.76,pza,37485490.890000015,0.847638675787273,B,0.0,0.0,OK,12,1162.664,3,0.19,Real
TEC-AC-10001383,Logitech Wireless Touch Keyboard K400,Technology,Accessories,220,10,100,69.44,0.01,18,15276.8,pza,37500767.69000001,0.847984121617508,B,0.0,0.0,OK,12,364.854,3,0.05,Real
OFF-AP-10001154,Bionaire Personal Warm Mist Humidifier/Vaporizer,Office Supplies,Appliances,203,30,300,75.1,0.01,13,15245.3,pza,37516012.99000001,0.8483288551556628,B,0.0,0.0,OK,15,515.79,3,0.07,Real
TEC-PH-10001835,Jawbone JAMBOX Wireless Bluetooth Speaker,Technology,Phones,30,10,100,507.23,0.01,8,15216.9,pza,37531229.89000001,0.848672946500323,B,0.0,0.0,OK,17,2022.272,3,0.57,Real
