Product ID,Product Name,Category,Sub-Category,Stock_Actual,Stock_Minimo,Stock_Maximo,Costo_Unitario,Demanda_Diaria_Prom,Lead_Time_Proveedor,Valor_Inventario,Unidad
OFF-FA-10002280,Advantus Plastic Paper Clips,Office Supplies,Fasteners,183,30,300,48.02,0.04,4,8787.66,pza
OFF-SU-10000381,Acme Forged Steel Scissors with Black Enamel Handles,Office Supplies,Supplies,247,30,300,5.95,0.03,3,1469.65,pza
OFF-EN-10004459,Security-Tint Envelopes,Office Supplies,Envelopes,145,30,300,65.54,0.04,8,9503.3,pza
FUR-CH-10000665,"Global Airflow Leather Mesh Back Chair, Black",Furniture,Chairs,195,5,50,222.7,0.03,18,43426.5,pza
OFF-AP-10003884,"Fellowes Smart Surge Ten-Outlet Protector, Platinum",Office Supplies,Appliances,241,30,300,79.12,0.01,4,19067.92,pza
TEC-PH-10001557,Pyle PMP37LED,Technology,Phones,148,10,100,739.95,0.03,16,109512.6,pza
TEC-PH-10002085,Clarity 53712,Technology,Phones,185,10,100,594.04,0.01,14,109897.4,pza
OFF-AR-10002956,Boston 16801 Nautilus Battery Pencil Sharpener,Office Supplies,Art,167,30,300,40.75,0.02,5,6805.25,pza
OFF-AP-10003266,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",Office Supplies,Appliances,104,30,300,61.79,0.02,13,6426.16,pza
TEC-MA-10004002,Zebra GX420t Direct Thermal/Thermal Transfer Printer,Technology,Machines,191,10,100,130.57,0.0,6,24938.87,pza
OFF-BI-10001071,GBC ProClick Punch Binding System,Office Supplies,Binders,43,30,300,26.2,0.04,19,1126.6,pza
OFF-PA-10001560,"Adams Telephone Message Books, 5 1/4â x 11â",Office Supplies,Paper,71,30,300,4.1,0.01,19,291.1,pza
OFF-AR-10002578,Newell 335,Office Supplies,Art,77,30,300,52.31,0.02,9,4027.87,pza
FUR-BO-10001519,O'Sullivan 3-Shelf Heavy-Duty Bookcases,Furniture,Bookcases,236,5,50,498.88,0.02,7,117735.68,pza
OFF-BI-10001294,Fellowes Binding Cases,Office Supplies,Binders,193,30,300,75.81,0.03,11,14631.33,pza
OFF-BI-10001636,Ibico Plastic and Wire Spiral Binding Combs,Office Supplies,Binders,54,30,300,55.55,0.05,19,2999.7,pza
OFF-SU-10002503,Acme Preferred Stainless Steel Scissors,Office Supplies,Supplies,57,30,300,59.1,0.02,11,3368.7,pza
OFF-LA-10004093,Avery 486,Office Supplies,Labels,50,30,300,71.85,0.04,16,3592.5,pza
FUR-FU-10003878,"Linden 10"" Round Wall Clock, Black",Furniture,Furnishings,56,5,50,566.92,0.03,7,31747.52,pza
TEC-AC-10000710,Maxell DVD-RAM Discs,Technology,Accessories,128,10,100,408.3,0.01,4,52262.4,pza
OFF-AR-10002335,DIXON Oriole Pencils,Office Supplies,Art,161,30,300,10.56,0.03,17,1700.16,pza
OFF-PA-10001870,Xerox 202,Office Supplies,Paper,9,30,300,38.38,0.02,18,345.42,pza
OFF-PA-10001019,Xerox 1884,Office Supplies,Paper,199,30,300,45.37,0.03,3,9028.63,pza
OFF-SU-10002537,Acme Box Cutter Scissors,Office Supplies,Supplies,78,30,300,51.26,0.02,14,3998.28,pza
OFF-ST-10003221,Staple magnet,Office Supplies,Storage,99,30,300,79.16,0.01,17,7836.84,pza
OFF-AR-10003752,Deluxe Chalkboard Eraser Cleaner,Office Supplies,Art,79,30,300,73.57,0.03,7,5812.03,pza
TEC-AC-10001714,LogitechÂ MX Performance Wireless Mouse,Technology,Accessories,213,10,100,335.2,0.03,3,71397.6,pza
OFF-AR-10003958,Newell 337,Office Supplies,Art,172,30,300,10.85,0.01,13,1866.2,pza
TEC-PH-10002923,"Logitech B530 USBÂ HeadsetÂ -Â headsetÂ - Full size, Binaural",Technology,Phones,237,10,100,195.39,0.03,11,46307.43,pza
OFF-LA-10004272,Avery 482,Office Supplies,Labels,204,30,300,15.56,0.01,9,3174.24,pza
FUR-FU-10000965,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",Furniture,Furnishings,120,5,50,265.13,0.03,4,31815.6,pza
OFF-LA-10004853,Avery 483,Office Supplies,Labels,134,30,300,70.37,0.02,19,9429.58,pza
OFF-BI-10003719,Large Capacity Hanging Post Binders,Office Supplies,Binders,72,30,300,36.16,0.02,18,2603.52,pza
OFF-BI-10000545,GBC Ibimaster 500 Manual ProClick Binding System,Office Supplies,Binders,194,30,300,46.25,0.04,18,8972.5,pza
OFF-PA-10003591,Southworth 100% Cotton The Best Paper,Office Supplies,Paper,84,30,300,15.98,0.01,16,1342.32,pza
OFF-PA-10001790,Xerox 1910,Office Supplies,Paper,237,30,300,40.44,0.02,4,9584.28,pza
TEC-AC-10002049,Logitech G19 Programmable Gaming Keyboard,Technology,Accessories,190,10,100,702.69,0.07,5,133511.1,pza
OFF-BI-10003712,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",Office Supplies,Binders,109,30,300,62.33,0.04,10,6793.97,pza
OFF-BI-10003984,Lock-Up Easel 'Spel-Binder',Office Supplies,Binders,217,30,300,8.33,0.02,18,1807.61,pza
FUR-FU-10001424,Dax Clear Box Frame,Furniture,Furnishings,73,5,50,528.28,0.03,6,38564.44,pza
OFF-BI-10002071,Fellowes Black Plastic Comb Bindings,Office Supplies,Binders,190,30,300,23.36,0.04,10,4438.4,pza
OFF-ST-10002486,Eldon Shelf Savers Cubes and Bins,Office Supplies,Storage,167,30,300,53.93,0.04,3,9006.31,pza
TEC-AC-10000927,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand,Technology,Accessories,146,10,100,142.71,0.01,6,20835.66,pza
OFF-PA-10001622,"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled",Office Supplies,Paper,147,30,300,54.62,0.01,9,8029.14,pza
OFF-AR-10003158,Fluorescent Highlighters by Dixon,Office Supplies,Art,138,30,300,4.78,0.02,3,659.64,pza
TEC-PH-10002660,Nortel Networks T7316 E Nt8 B27,Technology,Phones,20,10,100,492.5,0.02,20,9850.0,pza
OFF-BI-10003364,Binding Machine Supplies,Office Supplies,Binders,91,30,300,52.38,0.04,6,4766.58,pza
OFF-EN-10001099,Staple envelope,Office Supplies,Envelopes,128,30,300,21.07,0.02,16,2696.96,pza
OFF-PA-10002250,Things To Do Today Pad,Office Supplies,Paper,227,30,300,75.08,0.03,10,17043.16,pza
OFF-BI-10004716,Wilson Jones Hanging Recycled Pressboard Data Binders,Office Supplies,Binders,238,30,300,5.59,0.01,20,1330.42,pza
OFF-LA-10001045,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,Office Supplies,Labels,178,30,300,71.55,0.03,9,12735.9,pza
OFF-BI-10001510,Deluxe Heavy-Duty Vinyl Round Ring Binder,Office Supplies,Binders,195,30,300,31.79,0.03,5,6199.05,pza
OFF-PA-10002947,Xerox 1923,Office Supplies,Paper,144,30,300,57.69,0.01,16,8307.36,pza
OFF-PA-10000019,Xerox 1931,Office Supplies,Paper,45,30,300,52.82,0.03,14,2376.9,pza
FUR-BO-10003441,"Bush Westfield Collection Bookcases, Fully Assembled",Furniture,Bookcases,123,5,50,167.49,0.03,17,20601.27,pza
TEC-PH-10004774,Gear Head AU3700S Headset,Technology,Phones,23,10,100,275.63,0.02,10,6339.49,pza
OFF-BI-10003684,Wilson Jones Legal Size Ring Binders,Office Supplies,Binders,80,30,300,43.31,0.03,7,3464.8,pza
TEC-PH-10001494,Polycom CX600 IP Phone VoIP phone,Technology,Phones,113,10,100,681.81,0.02,19,77044.53,pza
TEC-AC-10004666,MaxellÂ iVDR EX 500GB Cartridge,Technology,Accessories,123,10,100,765.24,0.01,12,94124.52,pza
OFF-ST-10003816,Fellowes High-Stak Drawer Files,Office Supplies,Storage,209,30,300,3.61,0.03,13,754.49,pza
FUR-TA-10001520,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",Furniture,Tables,117,5,50,263.33,0.04,18,30809.61,pza
OFF-ST-10001558,Acco Perma 4000 Stacking Storage Drawers,Office Supplies,Storage,6,30,300,54.12,0.05,18,324.72,pza
TEC-AC-10002473,Maxell 4.7GB DVD-R,Technology,Accessories,24,10,100,436.35,0.04,6,10472.4,pza
TEC-PH-10004531,OtterBox Commuter Series Case - iPhone 5 & 5s,Technology,Phones,123,10,100,756.13,0.03,7,93003.99,pza
OFF-AP-10004487,Kensington 4 Outlet MasterPiece Compact Power Control Center,Office Supplies,Appliances,99,30,300,3.32,0.02,12,328.68,pza
OFF-PA-10003543,Xerox 1985,Office Supplies,Paper,141,30,300,36.14,0.01,16,5095.74,pza
TEC-AC-10004353,Hypercom P1300 Pinpad,Technology,Accessories,25,10,100,544.98,0.03,11,13624.5,pza
OFF-AR-10001468,"Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set",Office Supplies,Art,12,30,300,18.97,0.02,20,227.64,pza
OFF-PA-10002195,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",Office Supplies,Paper,171,30,300,58.62,0.04,8,10024.02,pza
OFF-PA-10001745,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",Office Supplies,Paper,169,30,300,8.34,0.01,13,1409.46,pza
OFF-BI-10004826,JM Magazine Binder,Office Supplies,Binders,33,30,300,37.18,0.02,19,1226.94,pza
OFF-PA-10000289,Xerox 213,Office Supplies,Paper,215,30,300,54.75,0.02,11,11771.25,pza
OFF-AP-10003040,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,Office Supplies,Appliances,39,30,300,22.81,0.02,5,889.59,pza
OFF-PA-10000350,"Message Book, Standard Line ""While You Were Out"", 5 1/2"" X 4"", 200 Sets/Book",Office Supplies,Paper,241,30,300,7.76,0.01,18,1870.16,pza
OFF-BI-10001759,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",Office Supplies,Binders,42,30,300,76.65,0.01,6,3219.3,pza
OFF-ST-10001496,Standard Rollaway File with Lock,Office Supplies,Storage,94,30,300,73.28,0.05,17,6888.32,pza
OFF-BI-10002931,"Avery Trapezoid Extra Heavy Duty 4"" Binders",Office Supplies,Binders,207,30,300,74.26,0.01,4,15371.82,pza
FUR-TA-10002356,Bevis Boat-Shaped Conference Table,Furniture,Tables,232,5,50,588.82,0.03,19,136606.24,pza
FUR-FU-10003601,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",Furniture,Furnishings,167,5,50,176.04,0.02,18,29398.68,pza
FUR-TA-10004154,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",Furniture,Tables,72,5,50,162.04,0.02,19,11666.88,pza
OFF-PA-10000788,Xerox 210,Office Supplies,Paper,135,30,300,4.67,0.02,6,630.45,pza
FUR-FU-10001940,Staple-based wall hangings,Furniture,Furnishings,113,5,50,543.75,0.04,20,61443.75,pza
OFF-BI-10004465,Avery Durable Slant Ring Binders,Office Supplies,Binders,115,30,300,60.72,0.02,6,6982.8,pza
OFF-PA-10002333,"Universal Ultra Bright White Copier/Laser Paper, 8 1/2"" x 11"", Ream",Office Supplies,Paper,16,30,300,51.39,0.0,5,822.24,pza
FUR-FU-10004188,Luxo Professional Combination Clamp-On Lamps,Furniture,Furnishings,36,5,50,562.39,0.01,20,20246.04,pza
OFF-BI-10000145,Zipper Ring Binder Pockets,Office Supplies,Binders,179,30,300,46.86,0.05,7,8387.94,pza
OFF-LA-10001613,Avery File Folder Labels,Office Supplies,Labels,67,30,300,12.12,0.04,11,812.04,pza
OFF-LA-10004055,Color-Coded Legal Exhibit Labels,Office Supplies,Labels,158,30,300,15.8,0.0,17,2496.4,pza
OFF-PA-10004621,Xerox 212,Office Supplies,Paper,47,30,300,12.31,0.03,11,578.57,pza
OFF-PA-10001281,Computer Printout Paper with Letter-Trim Fine Perforations,Office Supplies,Paper,111,30,300,26.0,0.01,16,2886.0,pza
OFF-ST-10001097,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,Office Supplies,Storage,209,30,300,31.6,0.02,4,6604.4,pza
FUR-FU-10001095,DAX Black Cherry Wood-Tone Poster Frame,Furniture,Furnishings,176,5,50,494.36,0.02,20,87007.36,pza
OFF-BI-10002012,Wilson Jones Easy Flow II Sheet Lifters,Office Supplies,Binders,42,30,300,16.92,0.04,15,710.64,pza
OFF-PA-10004156,Xerox 188,Office Supplies,Paper,33,30,300,58.58,0.03,18,1933.14,pza
OFF-AR-10000034,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",Office Supplies,Art,59,30,300,40.32,0.02,8,2378.88,pza
TEC-PH-10000560,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),Technology,Phones,56,10,100,799.74,0.03,18,44785.44,pza
OFF-EN-10000461,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",Office Supplies,Envelopes,119,30,300,62.57,0.04,6,7445.83,pza
TEC-MA-10003066,Wasp CCD Handheld Bar Code Reader,Technology,Machines,23,10,100,776.09,0.01,12,17850.07,pza
OFF-BI-10004022,Acco Suede Grain Vinyl Round Ring Binder,Office Supplies,Binders,39,30,300,28.7,0.03,13,1119.3,pza
OFF-AR-10001988,Bulldog Table or Wall-Mount Pencil Sharpener,Office Supplies,Art,52,30,300,11.6,0.01,7,603.2,pza
OFF-PA-10003625,Xerox 1979,Office Supplies,Paper,237,30,300,41.46,0.01,20,9826.02,pza
OFF-BI-10003925,Fellowes PB300 Plastic Comb Binding Machine,Office Supplies,Binders,223,30,300,11.69,0.02,5,2606.87,pza
TEC-PH-10001530,Plantronics Voyager Pro Legend,Technology,Phones,114,10,100,409.19,0.04,10,46647.66,pza
OFF-EN-10003862,Laser & Ink Jet Business Envelopes,Office Supplies,Envelopes,192,30,300,23.06,0.01,13,4427.52,pza
OFF-ST-10004258,Portable Personal File Box,Office Supplies,Storage,35,30,300,40.3,0.03,5,1410.5,pza
FUR-FU-10002885,Magna Visual Magnetic Picture Hangers,Furniture,Furnishings,7,5,50,573.81,0.02,14,4016.67,pza
TEC-AC-10003033,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,Technology,Accessories,167,10,100,252.56,0.05,17,42177.52,pza
OFF-ST-10000046,Fellowes Super Stor/Drawer Files,Office Supplies,Storage,92,30,300,79.49,0.03,18,7313.08,pza
OFF-BI-10002049,UniKeep View Case Binders,Office Supplies,Binders,56,30,300,19.89,0.02,7,1113.84,pza
FUR-FU-10001602,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",Furniture,Furnishings,75,5,50,188.22,0.02,8,14116.5,pza
OFF-ST-10003722,Project Tote Personal File,Office Supplies,Storage,55,30,300,44.49,0.03,14,2446.95,pza
TEC-AC-10003198,Enermax Acrylux Wireless Keyboard,Technology,Accessories,60,10,100,678.37,0.02,11,40702.2,pza
FUR-FU-10002191,G.E. Halogen Desk Lamp Bulbs,Furniture,Furnishings,103,5,50,469.74,0.02,20,48383.22,pza
TEC-PH-10004188,OtterBox Commuter Series Case - Samsung Galaxy S4,Technology,Phones,25,10,100,587.12,0.02,5,14678.0,pza
OFF-ST-10001526,Iceberg Mobile Mega Data/Printer Cart,Office Supplies,Storage,133,30,300,24.05,0.04,16,3198.65,pza
OFF-AR-10001166,Staples in misc. colors,Office Supplies,Art,112,30,300,3.76,0.01,7,421.12,pza
FUR-CH-10000309,Global Comet Stacking Arm Chair,Furniture,Chairs,57,5,50,164.11,0.02,7,9354.27,pza
TEC-MA-10004212,Cisco SPA525G2 5-Line IP Phone,Technology,Machines,10,10,100,299.09,0.01,6,2990.9,pza
OFF-EN-10003072,Peel & Seel Envelopes,Office Supplies,Envelopes,235,30,300,77.79,0.01,18,18280.65,pza
OFF-BI-10000320,GBC Plastic Binding Combs,Office Supplies,Binders,230,30,300,73.74,0.05,15,16960.2,pza
OFF-PA-10001166,Xerox 2,Office Supplies,Paper,86,30,300,17.65,0.04,10,1517.9,pza
OFF-PA-10003656,Xerox 1935,Office Supplies,Paper,194,30,300,58.6,0.02,18,11368.4,pza
TEC-PH-10000148,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,Technology,Phones,221,10,100,475.84,0.01,4,105160.64,pza
TEC-PH-10003885,Cisco SPA508G,Technology,Phones,83,10,100,68.38,0.02,10,5675.54,pza
OFF-LA-10001175,Avery 514,Office Supplies,Labels,51,30,300,30.99,0.02,5,1580.49,pza
OFF-PA-10000955,Southworth 25% Cotton Granite Paper & Envelopes,Office Supplies,Paper,100,30,300,39.91,0.01,11,3991.0,pza
FUR-FU-10003975,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,Furniture,Furnishings,110,5,50,427.14,0.03,13,46985.4,pza
OFF-BI-10003707,Aluminum Screw Posts,Office Supplies,Binders,245,30,300,25.0,0.05,3,6125.0,pza
OFF-AR-10000203,Newell 336,Office Supplies,Art,182,30,300,74.84,0.02,3,13620.88,pza
OFF-AR-10004790,Staples in misc. colors,Office Supplies,Art,86,30,300,37.25,0.0,10,3203.5,pza
TEC-AC-10004761,Maxell 4.7GB DVD+RW 3/Pack,Technology,Accessories,35,10,100,221.37,0.02,18,7747.95,pza
FUR-BO-10001811,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",Furniture,Bookcases,196,5,50,244.54,0.03,12,47929.84,pza
OFF-AR-10001130,"Quartet Alpha White Chalk, 12/Pack",Office Supplies,Art,161,30,300,60.65,0.0,4,9764.65,pza
OFF-AP-10000055,Belkin F9S820V06 8 Outlet Surge,Office Supplies,Appliances,147,30,300,51.94,0.01,18,7635.18,pza
FUR-CH-10002304,"Global Stack Chair without Arms, Black",Furniture,Chairs,62,5,50,465.93,0.03,6,28887.66,pza
FUR-FU-10000293,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,Furniture,Furnishings,27,5,50,232.02,0.03,11,6264.54,pza
OFF-PA-10001307,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",Office Supplies,Paper,170,30,300,27.49,0.01,5,4673.3,pza
FUR-FU-10004460,"Howard Miller 12"" Round Wall Clock",Furniture,Furnishings,45,5,50,286.29,0.0,13,12883.05,pza
OFF-AR-10000716,DIXON Ticonderoga Erasable Checking Pencils,Office Supplies,Art,207,30,300,16.71,0.03,10,3458.97,pza
FUR-FU-10004622,Eldon Advantage Foldable Chair Mats for Low Pile Carpets,Furniture,Furnishings,19,5,50,439.34,0.01,9,8347.46,pza
OFF-BI-10003529,Avery Round Ring Poly Binders,Office Supplies,Binders,91,30,300,27.69,0.03,3,2519.79,pza
OFF-BI-10001097,Avery Hole Reinforcements,Office Supplies,Binders,7,30,300,27.45,0.02,10,192.15,pza
OFF-BI-10001597,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",Office Supplies,Binders,215,30,300,23.01,0.05,19,4947.15,pza
OFF-FA-10001754,Stockwell Gold Paper Clips,Office Supplies,Fasteners,5,30,300,37.32,0.01,13,186.6,pza
OFF-FA-10004838,"Super Bands, 12/Pack",Office Supplies,Fasteners,220,30,300,62.21,0.01,9,13686.2,pza
TEC-PH-10002115,Plantronics 81402,Technology,Phones,245,10,100,673.42,0.02,11,164987.9,pza
OFF-FA-10003059,Assorted Color Push Pins,Office Supplies,Fasteners,79,30,300,64.75,0.03,16,5115.25,pza
OFF-BI-10004330,"GBC Velobind Prepunched Cover Sets, Regency Series",Office Supplies,Binders,226,30,300,50.45,0.03,7,11401.7,pza
OFF-BI-10003669,3M Organizer Strips,Office Supplies,Binders,246,30,300,23.87,0.03,20,5872.02,pza
OFF-BI-10003727,Avery Durable Slant Ring Binders With Label Holder,Office Supplies,Binders,143,30,300,59.32,0.04,15,8482.76,pza
TEC-AC-10003447,Micropad Numeric Keypads,Technology,Accessories,192,10,100,60.31,0.01,7,11579.52,pza
OFF-AR-10000255,Newell 328,Office Supplies,Art,235,30,300,64.26,0.01,10,15101.1,pza
OFF-AP-10002191,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,Office Supplies,Appliances,197,30,300,62.86,0.03,17,12383.42,pza
OFF-PA-10000349,Easy-staple paper,Office Supplies,Paper,80,30,300,54.26,0.03,6,4340.8,pza
FUR-CH-10002880,"Global High-Back Leather Tilter, Burgundy",Furniture,Chairs,8,5,50,130.92,0.05,3,1047.36,pza
OFF-PA-10003127,Easy-staple paper,Office Supplies,Paper,29,30,300,79.79,0.03,8,2313.91,pza
TEC-MA-10003979,Ativa V4110MDD Micro-Cut Shredder,Technology,Machines,204,10,100,612.44,0.01,14,124937.76,pza
OFF-PA-10000029,Xerox 224,Office Supplies,Paper,211,30,300,59.31,0.02,9,12514.41,pza
OFF-LA-10000452,Avery 488,Office Supplies,Labels,175,30,300,6.99,0.03,15,1223.25,pza
TEC-PH-10001819,Innergie mMini Combo Duo USB Travel Charging Kit,Technology,Phones,98,10,100,337.0,0.02,9,33026.0,pza
OFF-AR-10002952,Stanley Contemporary Battery Pencil Sharpeners,Office Supplies,Art,172,30,300,8.72,0.01,11,1499.84,pza
TEC-PH-10000576,AT&T 1080 Corded phone,Technology,Phones,100,10,100,308.0,0.02,3,30800.0,pza
OFF-PA-10000605,Xerox 1950,Office Supplies,Paper,112,30,300,46.5,0.01,15,5208.0,pza
OFF-ST-10004340,"Fellowes Mobile File Cart, Black",Office Supplies,Storage,103,30,300,70.55,0.04,3,7266.65,pza
OFF-BI-10004001,GBC Recycled VeloBinder Covers,Office Supplies,Binders,217,30,300,24.07,0.03,20,5223.19,pza
FUR-TA-10004147,Hon 4060 Series Tables,Furniture,Tables,99,5,50,404.18,0.01,7,40013.82,pza
OFF-AR-10001545,Newell 326,Office Supplies,Art,104,30,300,14.84,0.02,5,1543.36,pza
TEC-AC-10001013,Logitech ClearChat Comfort/USB Headset H390,Technology,Accessories,95,10,100,302.55,0.03,4,28742.25,pza
OFF-AR-10002255,Newell 346,Office Supplies,Art,48,30,300,75.88,0.01,12,3642.24,pza
OFF-PA-10001892,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",Office Supplies,Paper,204,30,300,60.32,0.02,8,12305.28,pza
OFF-BI-10003676,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",Office Supplies,Binders,191,30,300,44.57,0.05,19,8512.87,pza
OFF-FA-10003495,Staples,Office Supplies,Fasteners,132,30,300,21.63,0.04,15,2855.16,pza
OFF-EN-10003798,"Recycled Interoffice Envelopes with Re-Use-A-Seal Closure, 10 x 13",Office Supplies,Envelopes,27,30,300,31.62,0.01,19,853.74,pza
TEC-PH-10003589,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,Technology,Phones,194,10,100,150.65,0.03,20,29226.1,pza
OFF-PA-10004735,Xerox 1905,Office Supplies,Paper,27,30,300,29.57,0.01,13,798.39,pza
FUR-BO-10002206,"Bush Saratoga Collection 5-Shelf Bookcase, Hanover Cherry, *Special Order",Furniture,Bookcases,238,5,50,158.33,0.0,15,37682.54,pza
OFF-PA-10000141,"Ampad Evidence Wirebond Steno Books, 6"" x 9""",Office Supplies,Paper,190,30,300,64.03,0.01,13,12165.7,pza
TEC-PH-10001061,Apple iPhone 5C,Technology,Phones,59,10,100,92.18,0.02,12,5438.62,pza
OFF-AR-10002375,Newell 351,Office Supplies,Art,165,30,300,16.77,0.02,5,2767.05,pza
OFF-EN-10001539,Staple envelope,Office Supplies,Envelopes,81,30,300,55.91,0.04,8,4528.71,pza
FUR-TA-10004086,KI Adjustable-Height Table,Furniture,Tables,67,5,50,549.31,0.03,9,36803.77,pza
OFF-PA-10000100,Xerox 1945,Office Supplies,Paper,107,30,300,77.24,0.04,7,8264.68,pza
OFF-LA-10000973,Avery 502,Office Supplies,Labels,248,30,300,67.21,0.01,11,16668.08,pza
OFF-ST-10001476,Steel Personal Filing/Posting Tote,Office Supplies,Storage,64,30,300,18.49,0.02,12,1183.36,pza
OFF-EN-10002831,"Tyvek  Top-Opening Peel & Seel  Envelopes, Gray",Office Supplies,Envelopes,231,30,300,24.29,0.01,16,5610.99,pza
OFF-PA-10001763,Xerox 1896,Office Supplies,Paper,193,30,300,69.92,0.01,13,13494.56,pza
OFF-BI-10002072,Cardinal Slant-D Ring Binders,Office Supplies,Binders,84,30,300,71.37,0.01,19,5995.08,pza
OFF-FA-10001561,Stockwell Push Pins,Office Supplies,Fasteners,208,30,300,51.97,0.03,13,10809.76,pza
TEC-MA-10004241,Star Micronics TSP800 TSP847IIU Receipt Printer,Technology,Machines,193,10,100,271.5,0.01,9,52399.5,pza
OFF-AP-10003849,Hoover Shoulder Vac Commercial Portable Vacuum,Office Supplies,Appliances,99,30,300,19.48,0.02,13,1928.52,pza
OFF-FA-10000735,Staples,Office Supplies,Fasteners,73,30,300,68.48,0.02,15,4999.04,pza
OFF-BI-10003350,Acco Expandable Hanging Binders,Office Supplies,Binders,118,30,300,18.01,0.02,8,2125.18,pza
TEC-PH-10000307,Shocksock Galaxy S4 Armband,Technology,Phones,108,10,100,539.59,0.01,4,58275.72,pza
TEC-CO-10004202,Brother DCP1000 Digital 3 in 1 Multifunction Machine,Technology,Copiers,112,10,100,775.32,0.03,16,86835.84,pza
